Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
18 DEC 2025,CGCL,EQ,CAPRI GLOBAL CAPITAL LTD ,Listed    ,18 DEC 2025,               1.00,         961635122,            177.35,   170565221589.15      
18 DEC 2025,CGPOWER,EQ,CG POWER AND IND SOL LTD ,Listed    ,18 DEC 2025,               2.00,        1574681009,            661.80,  1042123891756.20   
18 DEC 2025,CGRAPHICS,SM,CREATIVE GRAPHICS S IND L,Listed    ,18 DEC 2025,              10.00,          24286000,            197.00,     4784342000.00 
18 DEC 2025,CHALET,EQ,CHALET HOTELS LIMITED    ,Listed    ,18 DEC 2025,              10.00,         218685415,            856.55,   187314992218.25    
18 DEC 2025,CHAMBLFERT,EQ,CHAMBAL FERTILIZERS LTD  ,Listed    ,18 DEC 2025,              10.00,         400652297,            440.20,   176367141139.40
18 DEC 2025,CHAMUNDA,SM,CHAMUNDA ELECTRICAL LTD  ,Listed    ,18 DEC 2025,              10.00,          11004594,             52.00,      572238888.00  
18 DEC 2025,CHANDAN,SM,CHANDAN HEALTHCARE LTD   ,Listed    ,18 DEC 2025,              10.00,          24452064,            283.65,     6935827953.60   
18 DEC 2025,CHAVDA,SM,CHAVDA INFRA LIMITED     ,Listed    ,18 DEC 2025,              10.00,          24656000,            123.50,     3045016000.00    
18 DEC 2025,CHEMBOND,EQ,CHEMBOND MATERIALTECH LTD,Listed    ,18 DEC 2025,               5.00,          13448288,            158.25,     2127922610.25  
18 DEC 2025,CHEMBONDCH,EQ,CHEMBOND CHEMICAL LIMITED,Listed    ,18 DEC 2025,               5.00,          26896576,            158.05,     4250465905.30
18 DEC 2025,CHEMCON,EQ,CHEMCON SPECIAL CHEM LTD ,Listed    ,18 DEC 2025,              10.00,          36630701,            197.55,     7236028675.55   
18 DEC 2025,CHEMFAB,EQ,CHEMFAB ALKALIS LIMITED  ,Listed    ,18 DEC 2025,              10.00,          14363702,            451.25,     6481620527.50   
18 DEC 2025,CHEMPLASTS,EQ,CHEMPLAST SANMAR LIMITED ,Listed    ,18 DEC 2025,               5.00,         158109574,            248.75,    39329756532.50
18 DEC 2025,CHENNPETRO,EQ,CHENNAI PETROLEUM CORP LT,Listed    ,18 DEC 2025,              10.00,         148911400,            891.05,   132687502970.00
18 DEC 2025,CHETANA,SM,CHETANA EDUCATION LIMITED,Listed    ,18 DEC 2025,              10.00,          20400000,             57.60,     1175040000.00   
18 DEC 2025,CHEVIOT,EQ,CHEVIOT COMPANY LIMITED  ,Listed    ,18 DEC 2025,              10.00,           5841875,           1055.40,     6165514875.00   
18 DEC 2025,CHOICEIN,EQ,CHOICE INTERNATIONAL LTD ,Listed    ,18 DEC 2025,              10.00,         205655500,            771.75,   158714632125.00  
18 DEC 2025,CHOLAFIN,EQ,CHOLAMANDALAM IN & FIN CO,Listed    ,18 DEC 2025,               2.00,         841399032,           1679.00,  1412708974728.00  
18 DEC 2025,CHOLAHLDNG,EQ,CHOLAMANDALAM FIN HOL LTD,Listed    ,18 DEC 2025,               1.00,         187777462,           1808.60,   339614317773.20
18 DEC 2025,CIEINDIA,EQ,CIE AUTOMOTIVE INDIA LTD ,Listed    ,18 DEC 2025,              10.00,         379362377,            393.15,   149146318517.55  
18 DEC 2025,CIFL,EQ,CAPITAL INDIA FINANCE LTD,Listed    ,18 DEC 2025,               2.00,         389708800,             36.70,    14298415872.00      
18 DEC 2025,CIGNITITEC,EQ,CIGNITI TECHNOLOGIES LTD ,Listed    ,18 DEC 2025,              10.00,          27456959,           1802.60,    49493914293.40
18 DEC 2025,CINELINE,EQ,CINELINE INDIA LIMITED   ,Listed    ,18 DEC 2025,               5.00,          34266434,             86.30,     2957878582.90  
18 DEC 2025,CINEVISTA,EQ,CINEVISTA LIMITED        ,Listed    ,18 DEC 2025,               2.00,          57436475,             14.70,      843167453.00 
18 DEC 2025,CIPLA,EQ,CIPLA LTD                ,Listed    ,18 DEC 2025,               2.00,         807754074,           1498.90,  1210742581518.60     
18 DEC 2025,CLASSICEIL,SM,CLASSIC ELECTRODE (IND) L,Listed    ,18 DEC 2025,              10.00,          17964950,             71.95,     1292578152.50
18 DEC 2025,CLEAN,EQ,CLEAN SCIENCE & TECH LTD ,Listed    ,18 DEC 2025,               1.00,         106273791,            904.30,    96103389201.30     
18 DEC 2025,CLEDUCATE,EQ,CL EDUCATE LIMITED       ,Listed    ,18 DEC 2025,               5.00,          54223958,             82.20,     4457751587.20 
18 DEC 2025,CLSEL,EQ,CHAMAN LAL SETIA EXP LTD ,Listed    ,18 DEC 2025,               2.00,          49725620,            265.55,    13204638391.00     
18 DEC 2025,CLSL,SM,CROP LIFE SCIENCE LIMITED,Listed    ,18 DEC 2025,              10.00,          17140000,             45.00,      771300000.00      
18 DEC 2025,CMNL,SM,CHAMAN METALLICS LIMITED ,Listed    ,18 DEC 2025,              10.00,          24134764,            112.50,     2715160950.00      
18 DEC 2025,CMRSL,SM,CYBER MEDIA RES & SER LTD,Listed    ,17 DEC 2025,              10.00,           2928000,             67.85,      198664800.00     
18 DEC 2025,CMSINFO,EQ,CMS INFO SYSTEMS LIMITED ,Listed    ,18 DEC 2025,              10.00,         164472541,            349.75,    57524271214.75   
18 DEC 2025,CNL,EQ,CREATIVE NEWTECH LIMITED ,Listed    ,18 DEC 2025,              10.00,          15016675,            737.75,    11078551981.25       
18 DEC 2025,COALINDIA,EQ,COAL INDIA LTD           ,Listed    ,18 DEC 2025,              10.00,        6162728327,            385.30,  2374499224393.10 
18 DEC 2025,COASTCORP,BE,COASTAL CORPORATION LTD  ,Listed    ,18 DEC 2025,               2.00,          66977230,             45.55,     3050143054.20 
18 DEC 2025,COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED  ,Listed    ,18 DEC 2025,               5.00,         263080780,           1506.10,   396225962758.00
18 DEC 2025,COFFEEDAY,EQ,COFFEE DAY ENTERPRISE LTD,Listed    ,18 DEC 2025,              10.00,         211251719,             33.80,     7142420619.40 
18 DEC 2025,COFORGE,EQ,COFORGE LIMITED          ,Listed    ,18 DEC 2025,               2.00,         334536560,           1854.80,   620498411488.00   
18 DEC 2025,COLPAL,EQ,COLGATE PALMOLIVE LTD.   ,Listed    ,18 DEC 2025,               1.00,         271985634,           2090.00,   568449975060.00    
18 DEC 2025,COMMITTED,ST,COMMITTED CARGO CARE LTD ,Listed    ,17 DEC 2025,              10.00,          11459600,            216.85,     2485014260.00 
18 DEC 2025,COMPINFO,BZ,COMPUAGE INFOCOM LTD     ,Listed    ,18 DEC 2025,               2.00,          85768064,              1.65,      142374986.25  
18 DEC 2025,COMPUSOFT,EQ,COMPUCOM SOFTWARE LTD    ,Listed    ,18 DEC 2025,               2.00,          79125188,             16.20,     1281036793.70 
18 DEC 2025,COMSYN,BE,COMMERCIAL SYN BAGS LTD  ,Listed    ,18 DEC 2025,              10.00,          39952200,            144.55,     5774690988.00    
18 DEC 2025,CONCOR,EQ,CONTAINER CORP OF IND LTD,Listed    ,18 DEC 2025,               5.00,         761617935,            498.25,   379476136113.75    
18 DEC 2025,CONCORDBIO,EQ,CONCORD BIOTECH LIMITED  ,Listed    ,18 DEC 2025,               1.00,         104616204,           1343.90,   140593716555.60
18 DEC 2025,CONFIPET,EQ,CONFIDENCE PETRO IND LTD.,Listed    ,18 DEC 2025,               1.00,         332241043,             33.50,    11130074940.50  
18 DEC 2025,CONNPLEX,SM,CONNPLEX CINEMAS LIMITED ,Listed    ,18 DEC 2025,              10.00,          19100000,            252.20,     4817020000.00  
18 DEC 2025,CONSOFINVT,EQ,CONSO. FIN. & HOLD. LTD. ,Listed    ,18 DEC 2025,              10.00,          32326366,            170.45,     5509382557.40
18 DEC 2025,CONTI,SM,CONTINENTAL SEED CHEM LTD,Listed    ,17 DEC 2025,              10.00,          13202488,             23.45,      309598343.60     
18 DEC 2025,CONTROLPR,EQ,CONTROL PRINT LIMITED    ,Listed    ,18 DEC 2025,              10.00,          15994212,            702.50,    11235933930.00 
18 DEC 2025,COOLCAPS,SM,COOL CAPS INDUSTRIES LTD ,Listed    ,18 DEC 2025,               2.00,         115600000,             74.10,     8565960000.00  
18 DEC 2025,CORALFINAC,EQ,CORAL INDIA FIN & HOUS LT,Listed    ,18 DEC 2025,               2.00,          40302225,             38.15,     1537932906.00
18 DEC 2025,CORDSCABLE,EQ,CORDS CABLE INDUS LTD.   ,Listed    ,18 DEC 2025,              10.00,          12927780,            182.55,     2359836961.20
18 DEC 2025,COROMANDEL,EQ,COROMANDEL INTERNTL. LTD ,Listed    ,18 DEC 2025,               1.00,         294921109,           2247.90,   662953160921.10
18 DEC 2025,CORONA,EQ,CORONA REMEDIES LIMITED  ,Listed    ,18 DEC 2025,              10.00,          61160088,           1366.40,    83569144243.20    
18 DEC 2025,COSMOFIRST,EQ,COSMO FIRST LIMITED      ,Listed    ,18 DEC 2025,              10.00,          26249727,            679.60,    17839314469.20
18 DEC 2025,COUNCODOS,EQ,COUNTRY CONDO S LIMITED  ,Listed    ,18 DEC 2025,               1.00,          77597300,              5.75,      446960448.00 
18 DEC 2025,CPCAP,EQ,CP CAPITAL LIMITED       ,Listed    ,18 DEC 2025,              10.00,          18192939,            118.00,     2146584872.60     
18 DEC 2025,CPEDU,EQ,CAREER POINT EDUTECH LTD ,Listed    ,18 DEC 2025,              10.00,          18192939,            263.95,     4802026249.05     
18 DEC 2025,CPPLUS,EQ,ADITYA INFOTECH LIMITED  ,Listed    ,18 DEC 2025,               1.00,         117221884,           1526.30,   178915761549.20    
18 DEC 2025,CPS,SM,C P S SHAPERS LIMITED    ,Listed    ,18 DEC 2025,              10.00,           2211120,           1041.50,     2302881480.00       
18 DEC 2025,CRAFTSMAN,EQ,CRAFTSMAN AUTOMATION LTD ,Listed    ,18 DEC 2025,               5.00,          23855583,           7071.50,   168694755184.50 
18 DEC 2025,CRAMC,EQ,CANARA ROBECO AMC LIMITED,Listed    ,18 DEC 2025,              10.00,         199417428,            304.05,    60632868983.40     
18 DEC 2025,CRAYONS,SM,CRAYONS ADVERTISING LTD  ,Listed    ,16 DEC 2025,              10.00,          24430000,             40.40,      986972000.00   
18 DEC 2025,CREATIVEYE,EQ,CREATIVE EYE LIMITED     ,Listed    ,18 DEC 2025,               5.00,          20058250,              6.95,      139605420.00
18 DEC 2025,CREDITACC,EQ,CREDITACCESS GRAMEEN LTD ,Listed    ,18 DEC 2025,              10.00,         159848982,           1264.80,   202176992433.60 
18 DEC 2025,CREST,EQ,CREST VENTURES LIMITED   ,Listed    ,18 DEC 2025,              10.00,          28450000,            365.45,    10397052500.00     
18 DEC 2025,CRISIL,EQ,CRISIL LTD               ,Listed    ,18 DEC 2025,               1.00,          73130017,           4330.10,   316660286611.70    
18 DEC 2025,CRIZAC,EQ,CRIZAC LIMITED           ,Listed    ,18 DEC 2025,               2.00,         174982500,            285.60,    49975002000.00    
18 DEC 2025,CROMPTON,EQ,CROMPT GREA CON ELEC LTD ,Listed    ,18 DEC 2025,               2.00,         643900642,            255.65,   164613199127.30  
18 DEC 2025,CROWN,EQ,CROWN LIFTERS LIMITED    ,Listed    ,18 DEC 2025,              10.00,          11223344,            133.40,     1497194089.60     
18 DEC 2025,CSBBANK,EQ,CSB BANK LIMITED         ,Listed    ,18 DEC 2025,              10.00,         173485827,            391.00,    67832958357.00   
18 DEC 2025,CSLFINANCE,EQ,CSL FINANCE LIMITED      ,Listed    ,18 DEC 2025,              10.00,          22782621,            319.50,     7279047409.50
18 DEC 2025,CSSL,ST,CLEAR SECURED SERVICES L ,Listed    ,18 DEC 2025,              10.00,          24047112,            115.25,     2771429658.00      
18 DEC 2025,CTE,EQ,CAMBRIDGE TECH ENTER LTD ,Listed    ,18 DEC 2025,              10.00,          19631015,             40.40,      792700385.70       
18 DEC 2025,CUB,EQ,CITY UNION BANK LTD      ,Listed    ,18 DEC 2025,               1.00,         741048842,            275.20,   203936641318.40       
18 DEC 2025,CUBEINVIT,IV,CUBE HIGHWAYS TRUST      ,Listed    ,18 DEC 2025,             100.00,        1344069762,            139.95,   188102563191.90 
18 DEC 2025,CUBEXTUB,EQ,CUBEX TUBINGS LTD        ,Listed    ,18 DEC 2025,              10.00,          14318975,             90.80,     1300162930.00  
18 DEC 2025,CUDML,SM,CASH UR DRIVE MARKETING L,Listed    ,18 DEC 2025,              10.00,          17645800,            141.90,     2503939020.00     
18 DEC 2025,CUMMINSIND,EQ,CUMMINS INDIA LTD        ,Listed    ,18 DEC 2025,               2.00,         277200000,           4385.40,  1215632880000.00
18 DEC 2025,CUPID,EQ,CUPID LIMITED            ,Listed    ,18 DEC 2025,               1.00,         268467140,            441.35,   118487972239.00     
18 DEC 2025,CURAA,BE,CURA TECHNOLOGIES LIMITED,Listed    ,18 DEC 2025,              10.00,           9900000,            114.85,     1136916000.00     
18 DEC 2025,CURIS,SM,CURIS LIFESCIENCES LTD   ,Listed    ,18 DEC 2025,              10.00,           8084434,            116.00,      937794344.00     
18 DEC 2025,CURRENT,SM,CURRENT INFRAPROJECTS LTD,Listed    ,18 DEC 2025,              10.00,          19148000,            145.00,     2776460000.00   
18 DEC 2025,CYBERMEDIA,BE,CYBER MEDIA (INDIA) LTD. ,Listed    ,18 DEC 2025,              10.00,          15667242,             16.00,      250362527.15
18 DEC 2025,CYBERPP,X1,CYBERMEDIA RS.5 PPD UP   ,Listed    ,18 DEC 2025,              10.00,           5162479,              5.85,       30148877.35   
18 DEC 2025,CYBERTECH,BE,CYBERTECH SYSTEMS & SOFTW,Listed    ,18 DEC 2025,              10.00,          31130593,            144.95,     4512068149.40 
18 DEC 2025,CYIENT,EQ,CYIENT LIMITED           ,Listed    ,18 DEC 2025,               5.00,         111087132,           1141.30,   126783743751.60    
18 DEC 2025,CYIENTDLM,EQ,CYIENT DLM LIMITED       ,Listed    ,18 DEC 2025,              10.00,          79364396,            422.60,    33539393749.60 
18 DEC 2025,UFBL,EQ,UNITED FOODBRANDS LIMITED,Listed    ,18 DEC 2025,               5.00,          39086387,            174.15,     6807285159.90      
18 DEC 2025,VGL,EQ,VARVEE GLOBAL LIMITED    ,Listed    ,18 DEC 2025,              10.00,          25764339,            148.75,     3831930139.45       
18 DEC 2025,AURIGROW,EQ,AURI GROW INDIA LIMITED  ,Listed    ,18 DEC 2025,               1.00,        1476240000,              0.90,     1313853600.00  
18 DEC 2025,CEMPRO,EQ,CEMINDIA PROJECTS LIMITED,Listed    ,18 DEC 2025,               1.00,         171787584,            792.05,   136064355907.20    
18 DEC 2025,DABUR,EQ,DABUR INDIA LTD          ,Listed    ,18 DEC 2025,               1.00,        1773690172,            492.55,   873631094218.60     
18 DEC 2025,DALBHARAT,EQ,DALMIA BHARAT LIMITED    ,Listed    ,18 DEC 2025,               2.00,         187565161,           2024.40,   379706911928.40 
18 DEC 2025,DALMIASUG,EQ,DALMIA BHARAT SUG IN LTD ,Listed    ,18 DEC 2025,               2.00,          80939303,            300.80,    24346542342.40 
18 DEC 2025,DAMCAPITAL,EQ,DAM CAPITAL ADVISORS LTD ,Listed    ,18 DEC 2025,               2.00,          70686000,            207.40,    14660276400.00
18 DEC 2025,DAMODARIND,EQ,DAMODAR INDUSTRIES LTD   ,Listed    ,18 DEC 2025,               5.00,          23300000,             30.00,      698767000.00
18 DEC 2025,DANGEE,EQ,DANGEE DUMS LIMITED      ,Listed    ,18 DEC 2025,               1.00,         153975000,              3.65,      558929250.00    
18 DEC 2025,DANISH,SM,DANISH POWER LIMITED     ,Listed    ,18 DEC 2025,              10.00,          19691610,            642.00,    12642013620.00    
18 DEC 2025,DATAMATICS,EQ,DATAMATICS GLOBAL SER LTD,Listed    ,18 DEC 2025,               5.00,          59106389,            815.00,    48171707035.00
18 DEC 2025,DATAPATTNS,EQ,DATA PATTERNS INDIA LTD  ,Listed    ,18 DEC 2025,               2.00,          55983969,           2512.60,   140665320509.40
18 DEC 2025,DAVANGERE,EQ,DAVANGERE SUGAR COMPANY L,Listed    ,18 DEC 2025,               1.00,        1429990798,              4.05,     5762862915.95 
18 DEC 2025,DBCORP,EQ,D.B.CORP LTD             ,Listed    ,18 DEC 2025,              10.00,         178239157,            260.40,    46413476482.80    
18 DEC 2025,DBEIL,EQ,DEEPAK BUILDERS & ENG I L,Listed    ,18 DEC 2025,              10.00,          46580860,            116.05,     5406640420.20     
18 DEC 2025,DBL,EQ,DILIP BUILDCON LIMITED   ,Listed    ,18 DEC 2025,              10.00,         162444833,            454.40,    73814932115.20       
18 DEC 2025,DBOL,EQ,DHAMPUR BIO ORGANICS LTD ,Listed    ,18 DEC 2025,              10.00,          66387590,             77.90,     5170929385.10      
18 DEC 2025,DBREALTY,EQ,VALOR ESTATE LIMITED     ,Listed    ,18 DEC 2025,              10.00,         539204431,            115.50,    62278111780.50  
18 DEC 2025,DBSTOCKBRO,EQ,DB (INT) STOCK BROKERS   ,Listed    ,18 DEC 2025,               2.00,          35000000,             25.25,      883750000.00
18 DEC 2025,DCAL,EQ,DISHMAN CARBO AMCIS LTD  ,Listed    ,18 DEC 2025,               2.00,         156783095,            242.10,    37958755130.45      
18 DEC 2025,DCBBANK,EQ,DCB BANK LIMITED         ,Listed    ,18 DEC 2025,              10.00,         315155533,            168.00,    52952432654.65   
18 DEC 2025,DCCL,SM,DAR CREDIT & CAPITAL LTD ,Listed    ,18 DEC 2025,              10.00,          14276000,             46.50,      663834000.00      
18 DEC 2025,DCG,SM,DCG CABLES & WIRES LTD   ,Listed    ,18 DEC 2025,              10.00,          18149600,             66.40,     1205133440.00       
18 DEC 2025,DCI,EQ,DC INFOTECH AND COMUN LTD,Listed    ,18 DEC 2025,              10.00,          16000000,            243.05,     3888800000.00       
18 DEC 2025,DCM,EQ,DCM LTD                  ,Listed    ,18 DEC 2025,              10.00,          18677749,             92.75,     1732174442.25       
18 DEC 2025,DCMFINSERV,EQ,DCM FINANCIAL SERVICES LT,Listed    ,18 DEC 2025,              10.00,          18781987,              5.30,       99356711.25
18 DEC 2025,DCMNVL,EQ,DCM NOUVELLE LIMITED     ,Listed    ,18 DEC 2025,              10.00,          18677749,            125.10,     2336399622.40    
18 DEC 2025,DCMSHRIRAM,EQ,DCM SHRIRAM LIMITED      ,Listed    ,18 DEC 2025,               2.00,         155942296,           1217.20,   189812962691.20
18 DEC 2025,DCMSRIND,EQ,DCM SHRIRAM IND LTD      ,Listed    ,18 DEC 2025,               2.00,          86992185,            165.35,    14385027711.60  
18 DEC 2025,DCW,EQ,DCW LTD                  ,Listed    ,18 DEC 2025,               2.00,         295155017,             57.35,    16933043325.30       
18 DEC 2025,DCXINDIA,EQ,DCX SYSTEMS LIMITED      ,Listed    ,18 DEC 2025,               2.00,         111386427,            156.75,    17460936296.50  
18 DEC 2025,DDEVPLSTIK,EQ,DDEV PLASTIKS IND LTD    ,Listed    ,18 DEC 2025,               1.00,         103476664,            282.05,    29185593081.20
18 DEC 2025,DECCANCE,EQ,DECCAN CEMENTS LIMITED   ,Listed    ,18 DEC 2025,               5.00,          14007500,            762.55,    10681419125.00  
18 DEC 2025,DECCANTRAN,SM,DECCAN TRANSCON LEASING L,Listed    ,18 DEC 2025,              10.00,          22723448,             24.90,      565813855.20
18 DEC 2025,DEEDEV,EQ,DEE DEVELOPMENT ENG LTD  ,Listed    ,18 DEC 2025,              10.00,          69128374,            216.90,    14993944320.60    
18 DEC 2025,DEEM,SM,DEEM ROLL TECH LIMITED   ,Listed    ,18 DEC 2025,              10.00,           8337272,             45.60,      380179603.20      
18 DEC 2025,DEEPAKFERT,EQ,DEEPAK FERTILIZERS & PETR,Listed    ,18 DEC 2025,              10.00,         126237825,           1194.90,   150841577092.50
18 DEC 2025,DEEPAKNTR,EQ,DEEPAK NITRITE LTD       ,Listed    ,18 DEC 2025,               2.00,         136393041,           1582.50,   215841987382.50 
18 DEC 2025,DEEPINDS,EQ,DEEP INDUSTRIES LIMITED  ,Listed    ,18 DEC 2025,               5.00,          64000000,            441.45,    28252800000.00  
18 DEC 2025,DELAPLEX,SM,DELAPLEX LIMITED         ,Listed    ,18 DEC 2025,              10.00,           9110000,            130.00,     1184300000.00  
18 DEC 2025,DELHIVERY,EQ,DELHIVERY LIMITED        ,Listed    ,18 DEC 2025,               1.00,         747415222,            402.35,   300722514571.70 
18 DEC 2025,DELPHIFX,EQ,DELPHI WORLD MONEY LTD   ,Listed    ,18 DEC 2025,              10.00,          16351185,            245.75,     4018303713.75  
18 DEC 2025,DELTACORP,EQ,DELTA CORP LIMITED       ,Listed    ,18 DEC 2025,               1.00,         267771097,             68.90,    18454784005.25 
18 DEC 2025,DELTAMAGNT,EQ,DELTA MANUFACTURING LTD  ,Listed    ,18 DEC 2025,              10.00,          10851120,             68.10,      739178294.40
18 DEC 2025,DELTIC,SM,DELTA AUTOCORP LIMITED   ,Listed    ,18 DEC 2025,              10.00,          15289698,             46.70,      714028896.60    
18 DEC 2025,DEN,EQ,DEN NETWORKS LTD         ,Listed    ,18 DEC 2025,              10.00,         477223845,             31.00,    14784394718.10       
18 DEC 2025,DENEERS,SM,DE NEERS TOOLS LIMITED   ,Listed    ,18 DEC 2025,              10.00,           8606400,            151.00,     1299566400.00   
18 DEC 2025,DENORA,EQ,DE NORA INDIA LIMITED    ,Listed    ,18 DEC 2025,              10.00,           5308634,            704.80,     3741525243.20    
18 DEC 2025,DENTA,EQ,DENTA WATER N INFRA SOL L,Listed    ,18 DEC 2025,              10.00,          26700000,            342.15,     9135405000.00     
18 DEC 2025,DENTALKART,SM,VASA DENTICITY LIMITED   ,Listed    ,18 DEC 2025,              10.00,          16621746,            575.00,     9557503950.00
18 DEC 2025,DESTINY,SM,DESTINY LOGISTICS & I LTD,Listed    ,18 DEC 2025,              10.00,          15388000,            119.65,     1841174200.00   
18 DEC 2025,DEVIT,EQ,DEV INFO TECHNOLOGY LTD  ,Listed    ,18 DEC 2025,               2.00,          56335233,             34.70,     1953705880.45     
18 DEC 2025,DEVX,EQ,DEV ACCELERATOR LIMITED  ,Listed    ,18 DEC 2025,               2.00,          90187515,             41.45,     3740076247.05      
18 DEC 2025,DEVYANI,EQ,DEVYANI INTERNATIONAL LTD,Listed    ,18 DEC 2025,               1.00,        1231937291,            126.10,   155359611768.00   
18 DEC 2025,DGCONTENT,EQ,DIGICONTENT LIMITED      ,Listed    ,18 DEC 2025,               2.00,          58187078,             30.70,     1786343294.60 
18 DEC 2025,DHAMPURSUG,EQ,DHAMPUR SUGAR MILLS LTD. ,Listed    ,18 DEC 2025,              10.00,          64306509,            129.85,     8349557128.55
18 DEC 2025,DHANBANK,EQ,DHANLAXMI BANK LIMITED   ,Listed    ,18 DEC 2025,              10.00,         394698851,             24.40,     9634598952.90  
18 DEC 2025,DHANLAXMI,SM,DHANLAXMI CROP SCIENCE L ,Listed    ,18 DEC 2025,              10.00,          16328000,             27.45,      448203600.00 
18 DEC 2025,DHANUKA,EQ,DHANUKA AGRITECH LTD     ,Listed    ,18 DEC 2025,               2.00,          45078324,           1180.80,    53228484979.20   
18 DEC 2025,DHARIWAL,ST,DHARIWALCORP LIMITED     ,Listed    ,18 DEC 2025,              10.00,           8951400,            337.65,     3022440210.00  
18 DEC 2025,DHARMAJ,EQ,DHARMAJ CROP GUARD LTD   ,Listed    ,18 DEC 2025,              10.00,          33797296,            242.45,     8194492388.15   
18 DEC 2025,DHRUV,EQ,DHRUV CONSULTANCY SER LTD,Listed    ,18 DEC 2025,              10.00,          18966569,             51.05,      968433013.15     
18 DEC 2025,DHTL,ST,DOCMODE HEALTH TECH LTD  ,Listed    ,18 DEC 2025,              10.00,           3142800,             61.95,      194696460.00      
18 DEC 2025,DHUNINV,EQ,DHUNSERI INVESTMENTS LTD ,Listed    ,18 DEC 2025,              10.00,           6097178,           1142.80,     6967855018.40   
18 DEC 2025,DIACABS,EQ,DIAMOND POWER INFRA LTD  ,Listed    ,18 DEC 2025,               1.00,         526971060,            140.60,    74086861325.40   
18 DEC 2025,DIAMINESQ,EQ,DIAMINES & CHEMICALS LTD ,Listed    ,18 DEC 2025,              10.00,           9783990,            266.75,     2609879332.50 
18 DEC 2025,DIAMONDYD,EQ,PRATAAP SNACKS LIMITED   ,Listed    ,18 DEC 2025,               5.00,          23900929,           1088.40,    26013771123.60 
18 DEC 2025,DICIND,EQ,DIC INDIA LIMITED        ,Listed    ,18 DEC 2025,              10.00,           9178977,            483.35,     4436658532.95    
18 DEC 2025,DIFFNKG,EQ,DIFFUSION ENGINEERS LTD  ,Listed    ,18 DEC 2025,              10.00,          37426259,            308.55,    11547872214.45   
18 DEC 2025,DIGIDRIVE,EQ,DIGIDRIVE DISTRIBUTORS L ,Listed    ,18 DEC 2025,              10.00,          38561898,             26.00,     1001838110.05 
18 DEC 2025,DIGIKORE,SM,DIGIKORE STUDIOS LIMITED ,Listed    ,18 DEC 2025,              10.00,          12665600,             79.35,     1005015360.00  
18 DEC 2025,DIGISPICE,BE,DIGISPICE TECHNOLOGIES LT,Listed    ,18 DEC 2025,               3.00,         233646106,             24.65,     5757040051.85 
18 DEC 2025,DIGITIDE,EQ,DIGITIDE SOLUTIONS LTD   ,Listed    ,18 DEC 2025,              10.00,         148949413,            134.55,    20042633013.30  
18 DEC 2025,DIGJAMLMTD,EQ,DIGJAM LTD               ,Listed    ,18 DEC 2025,              10.00,          20000000,             49.10,      981800000.00
18 DEC 2025,DIL,EQ,DEBOCK INDUSTRIES LIMITED,Listed    ,18 DEC 2025,              10.00,         162736115,              1.75,      281533478.95       
18 DEC 2025,DISHTV,EQ,DISH TV INDIA LTD.       ,Listed    ,18 DEC 2025,               1.00,        1841256054,              3.95,     7236136292.20    
18 DEC 2025,DIVGIITTS,EQ,DIVGI TORQTRANSFER SYST L,Listed    ,18 DEC 2025,               5.00,          30582927,            593.85,    18161671198.95 
18 DEC 2025,DIVINEHIRA,ST,DIVINE HIRA JEWELLERS LTD,Listed    ,18 DEC 2025,              10.00,          13047100,            190.00,     2478949000.00
18 DEC 2025,DIVISLAB,EQ,DIVI S LABORATORIES LTD  ,Listed    ,18 DEC 2025,               2.00,         265468580,           6380.00,  1693689540400.00  
18 DEC 2025,DIVYADHAN,SM,DIVYADHAN RECYCLING IND L,Listed    ,18 DEC 2025,              10.00,          14306714,             28.35,      405595341.90 
18 DEC 2025,DIXON,EQ,DIXON TECHNO (INDIA) LTD ,Listed    ,18 DEC 2025,               2.00,          60513663,          13299.00,   804771204237.00     
18 DEC 2025,DJML,EQ,DJ MEDIAPRINT & LOG LTD  ,Listed    ,18 DEC 2025,              10.00,          32483520,             69.25,     2248834089.60      
18 DEC 2025,DKEGL,SM,D K ENTERPRISES GLOBAL L ,Listed    ,18 DEC 2025,              10.00,           7508000,             72.25,      542453000.00     
18 DEC 2025,DLF,EQ,DLF LIMITED              ,Listed    ,18 DEC 2025,               2.00,        2475315036,            679.05,  1680862675195.80       
18 DEC 2025,DLINKINDIA,EQ,D-LINK INDIA LTD         ,Listed    ,18 DEC 2025,               2.00,          35504850,            409.25,    14530359862.50
18 DEC 2025,DMART,EQ,AVENUE SUPERMARTS LIMITED,Listed    ,18 DEC 2025,              10.00,         650733068,           3757.20,  2444934283089.60     
18 DEC 2025,DMCC,EQ,DMCC SPECIALITY CHEMICALS,Listed    ,18 DEC 2025,              10.00,          24939933,            254.15,     6338483971.95      
18 DEC 2025,DNAMEDIA,EQ,DILIGENT MEDIA CORP LTD. ,Listed    ,18 DEC 2025,               1.00,         117708018,              4.05,      475540392.70  
18 DEC 2025,DODLA,EQ,DODLA DAIRY LIMITED      ,Listed    ,18 DEC 2025,              10.00,          60327809,           1216.00,    73358615744.00     
