Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
16 DEC 2025,LAMBODHARA,EQ,LAMBODHARA TEXTILES LTD. ,Listed    ,16 DEC 2025,               5.00,          10377600,            122.45,     1270840896.00
16 DEC 2025,LAMOSAIC,SM,LAMOSAIC INDIA LIMITED   ,Listed    ,16 DEC 2025,              10.00,          10338008,             36.00,      372168288.00  
16 DEC 2025,LANCORHOL,BE,LANCOR HOLDINGS LIMITED  ,Listed    ,16 DEC 2025,               2.00,          73550560,             25.30,     1860829168.00 
16 DEC 2025,LANDMARK,EQ,LANDMARK CARS LIMITED    ,Listed    ,16 DEC 2025,               5.00,          41424910,            514.85,    21327614913.50  
16 DEC 2025,LAOPALA,EQ,LA OPALA RG LIMITED      ,Listed    ,16 DEC 2025,               2.00,         111000000,            205.40,    22797180000.00   
16 DEC 2025,LASA,EQ,LASA SUPERGENERICS LTD   ,Listed    ,16 DEC 2025,              10.00,          50101239,              9.40,      470951646.60      
16 DEC 2025,LATENTVIEW,EQ,LATENT VIEW ANALYTICS LTD,Listed    ,16 DEC 2025,               1.00,         206601120,            484.30,   100056922416.00
16 DEC 2025,LATTEYS,BE,LATTEYS INDUSTRIES LTD   ,Listed    ,16 DEC 2025,               2.00,          57495825,             22.00,     1266058066.50   
16 DEC 2025,LAURUSLABS,EQ,LAURUS LABS LIMITED      ,Listed    ,16 DEC 2025,               2.00,         539824899,           1001.30,   540526671368.70
16 DEC 2025,LAWSIKHO,SM,ADDICTIVE LEARNING TECH L,Listed    ,16 DEC 2025,              10.00,          15909732,            110.05,     1750866006.60  
16 DEC 2025,LAXMICOT,EQ,LAXMI COTSPIN LIMITED    ,Listed    ,16 DEC 2025,              10.00,          17147670,             19.00,      325977206.70  
16 DEC 2025,LAXMIDENTL,EQ,LAXMI DENTAL LIMITED     ,Listed    ,16 DEC 2025,               2.00,          54962149,            269.15,    14793062403.35
16 DEC 2025,LAXMIINDIA,EQ,LAXMI INDIA FINANCE LTD  ,Listed    ,16 DEC 2025,               5.00,          52267875,            129.15,     6751441413.75
16 DEC 2025,LCCINFOTEC,BE,LCC INFOTECH LTD         ,Listed    ,16 DEC 2025,               2.00,         126593350,              4.00,      506373400.00
16 DEC 2025,LEMERITE,EQ,LE MERITE EXPORTS LIMITED,Listed    ,16 DEC 2025,              10.00,          25033600,            513.05,    12843488480.00  
16 DEC 2025,LEMONTREE,EQ,LEMON TREE HOTELS LTD    ,Listed    ,16 DEC 2025,              10.00,         792246464,            161.55,   127987416259.20 
16 DEC 2025,LENSKART,EQ,LENSKART SOLUTIONS LTD   ,Listed    ,16 DEC 2025,               2.00,        1734870187,            405.10,   702795912753.70  
16 DEC 2025,LEXUS,EQ,LEXUS GRANITO (INDIA) LTD,Listed    ,16 DEC 2025,              10.00,          20190724,             26.25,      529804597.75     
16 DEC 2025,LFIC,EQ,LAKSHMI FIN IND CORP LTD ,Listed    ,16 DEC 2025,              10.00,           3000000,            177.05,      531150000.00      
16 DEC 2025,LGBBROSLTD,EQ,LG BALAKRISHNAN & BROS   ,Listed    ,16 DEC 2025,              10.00,          31892416,           1863.10,    59418760249.60
16 DEC 2025,LGEINDIA,EQ,LG ELECTRONICS INDIA LTD ,Listed    ,16 DEC 2025,              10.00,         678772392,           1552.70,  1053929893058.40  
16 DEC 2025,LGHL,EQ,LAXMI GOLDORNA HOUSE LTD ,Listed    ,16 DEC 2025,              10.00,          50092560,            260.70,    13059130392.00      
16 DEC 2025,LIBAS,EQ,LIBAS CONSU PRODUCTS LTD ,Listed    ,16 DEC 2025,              10.00,          26344580,             10.75,      283731126.60     
16 DEC 2025,LIBERTSHOE,EQ,LIBERTY SHOES LTD        ,Listed    ,16 DEC 2025,              10.00,          17040000,            277.55,     4729452000.00
16 DEC 2025,LICHSGFIN,EQ,LIC HOUSING FINANCE LTD  ,Listed    ,16 DEC 2025,               2.00,         550063000,            525.80,   289223125400.00 
16 DEC 2025,LICI,EQ,LIFE INSURA CORP OF INDIA,Listed    ,16 DEC 2025,              10.00,        6324997701,            854.50,  5404710535504.50      
16 DEC 2025,LIKHITHA,EQ,LIKHITHA INFRASTRUC LTD  ,Listed    ,16 DEC 2025,               5.00,          39450000,            184.60,     7282864500.00  
16 DEC 2025,LINC,EQ,LINC LIMITED             ,Listed    ,16 DEC 2025,               5.00,          59489164,            112.05,     6665760826.20      
16 DEC 2025,LINCOLN,EQ,LINCOLN PHARMA LTD       ,Listed    ,16 DEC 2025,              10.00,          20029728,            488.25,     9779514696.00   
16 DEC 2025,LINDEINDIA,EQ,LINDE INDIA LIMITED      ,Listed    ,16 DEC 2025,              10.00,          85284223,           6044.00,   515457843812.00
16 DEC 2025,LLOYDS,SM,LLOYDS LUXURIES LIMITED  ,Listed    ,16 DEC 2025,              10.00,          23863663,             67.95,     1621535900.85    
16 DEC 2025,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED ,Listed    ,16 DEC 2025,               1.00,        1165203961,             54.30,    63258923042.70
16 DEC 2025,LLOYDSENT,EQ,LLOYDS ENTERPRISES LTD   ,Listed    ,16 DEC 2025,               1.00,        1272126621,             64.80,    82421083774.60 
16 DEC 2025,LLOYDSME,EQ,LLOYDS METALS N ENERGY L ,Listed    ,16 DEC 2025,               1.00,         526448232,           1309.50,   689383959804.00  
16 DEC 2025,LMW,EQ,LMW LIMITED              ,Listed    ,16 DEC 2025,              10.00,          10683000,          15200.00,   162381600000.00       
16 DEC 2025,LODHA,EQ,LODHA DEVELOPERS LIMITED ,Listed    ,16 DEC 2025,              10.00,         998453473,           1075.40,  1073736864864.20     
16 DEC 2025,LOKESHMACH,EQ,LOKESH MACHINES LTD      ,Listed    ,16 DEC 2025,              10.00,          19996770,            165.90,     3317464143.00
16 DEC 2025,LORDSCHLO,EQ,LORDS CHLORO ALKALI LTD  ,Listed    ,16 DEC 2025,              10.00,          25153861,            179.80,     4522412669.20 
16 DEC 2025,LOTUSDEV,EQ,SRI LOTUS DEVLPRS N RTY L,Listed    ,16 DEC 2025,               1.00,         488723710,            156.35,    76402177584.30  
16 DEC 2025,LOTUSEYE,EQ,LOTUS EYE HOSP & INST L  ,Listed    ,16 DEC 2025,              10.00,          20796330,            129.40,     2691045102.00  
16 DEC 2025,LOVABLE,EQ,LOVABLE LINGERIE LTD     ,Listed    ,16 DEC 2025,              10.00,          14800000,             82.45,     1220112000.00   
16 DEC 2025,LOYALTEX,EQ,LOYAL TEXTILE MILLS LTD  ,Listed    ,16 DEC 2025,              10.00,           4816446,            213.80,     1029707990.35  
16 DEC 2025,LPDC,EQ,LANDMARK PR.DEV.CO.LTD   ,Listed    ,16 DEC 2025,               1.00,         134143160,              7.15,      956440730.80      
16 DEC 2025,LRRPL,SM,LEAD REC AND RUB PROD LTD,Listed    ,16 DEC 2025,              10.00,           8640675,             77.50,      669652312.50     
16 DEC 2025,LT,EQ,LARSEN & TOUBRO LTD.     ,Listed    ,16 DEC 2025,               2.00,        1375556003,           4063.80,  5589984484991.40        
16 DEC 2025,LTF,EQ,L&T FINANCE LIMITED      ,Listed    ,16 DEC 2025,              10.00,        2499869941,            300.80,   751960878252.80       
16 DEC 2025,LTFOODS,EQ,LT FOODS LIMITED         ,Listed    ,16 DEC 2025,               1.00,         347252944,            401.35,   139369969074.40   
16 DEC 2025,LTIM,EQ,LTIMINDTREE LIMITED      ,Listed    ,16 DEC 2025,               1.00,         296416766,           6216.00,  1842526617456.00      
16 DEC 2025,LTTS,EQ,L&T TECHNOLOGY SER. LTD. ,Listed    ,16 DEC 2025,               2.00,         105978918,           4590.20,   486464429403.60      
16 DEC 2025,LUMAXIND,EQ,LUMAX INDUSTRIES LTD     ,Listed    ,16 DEC 2025,              10.00,           9347732,           5492.50,    51342418010.00  
16 DEC 2025,LUMAXTECH,EQ,LUMAX AUTO TECH LTD      ,Listed    ,16 DEC 2025,               2.00,          68157705,           1498.60,   102141136713.00 
16 DEC 2025,LUPIN,EQ,LUPIN LIMITED            ,Listed    ,16 DEC 2025,               2.00,         456754517,           2090.60,   954890993240.20     
16 DEC 2025,LUXIND,EQ,LUX INDUSTRIES LIMITED   ,Listed    ,16 DEC 2025,               2.00,          30071681,           1115.00,    33529924315.00    
16 DEC 2025,LXCHEM,EQ,LAXMI ORGANIC INDUS LTD  ,Listed    ,16 DEC 2025,               2.00,         277147873,            172.05,    47683291549.65    
16 DEC 2025,LYKALABS,EQ,LYKA LABS LTD            ,Listed    ,16 DEC 2025,              10.00,          35690000,             74.45,     2657477400.00  
16 DEC 2025,LYPSAGEMS,EQ,LYPSA GEMS & JEWEL LTD   ,Listed    ,16 DEC 2025,              10.00,          29484000,              5.00,      147420000.00 
16 DEC 2025,M&M,EQ,MAHINDRA & MAHINDRA LTD  ,Listed    ,16 DEC 2025,               5.00,        1243528831,           3621.00,  4502817897051.00       
16 DEC 2025,M&MFIN,EQ,M&M FIN. SERVICES LTD    ,Listed    ,16 DEC 2025,               2.00,        1389971160,            341.60,   474814148256.00    
16 DEC 2025,MAANALU,EQ,MAAN ALUMINIUM LIMITED   ,Listed    ,16 DEC 2025,               5.00,          54084864,            161.50,     8733623838.70   
16 DEC 2025,MACOBSTECH,SM,MACOBS TECHNOLOGIES LTD  ,Listed    ,16 DEC 2025,              10.00,           9795200,            211.95,     2076092640.00
16 DEC 2025,MACPOWER,EQ,MACPOWER CNC MACHINES LTD,Listed    ,16 DEC 2025,              10.00,          10004160,           1004.10,    10045177056.00  
16 DEC 2025,MADHAV,EQ,MADHAV MARBLE & GRANITE  ,Listed    ,16 DEC 2025,              10.00,           8947000,             41.90,      374789830.00    
16 DEC 2025,MADHAVBAUG,SM,VAIDYA SANE AYUR LAB LTD ,Listed    ,16 DEC 2025,              10.00,          10513450,            275.00,     2891198750.00
16 DEC 2025,MADHUCON,EQ,MADHUCON PROJECTS LTD.   ,Listed    ,16 DEC 2025,               1.00,          73794940,              6.10,      448673235.20  
16 DEC 2025,MADHUSUDAN,SM,MADHUSUDAN MASALA LIMITED,Listed    ,16 DEC 2025,              10.00,          14470000,            128.40,     1857948000.00
16 DEC 2025,MADRASFERT,EQ,MADRAS FERTILISERS LTD   ,Listed    ,16 DEC 2025,              10.00,         161101300,             75.70,    12198590436.00
16 DEC 2025,MAGADSUGAR,EQ,MAGADH SUGAR & ENERGY LTD,Listed    ,16 DEC 2025,              10.00,          14091630,            512.75,     7225483282.50
16 DEC 2025,MAGNUM,EQ,MAGNUM VENTURES LTD.     ,Listed    ,16 DEC 2025,              10.00,          66411317,             23.00,     1526132064.65    
16 DEC 2025,MAGSON,SM,MAGSON RETAIL AND DIST L ,Listed    ,16 DEC 2025,              10.00,           9775000,            108.50,     1060587500.00    
16 DEC 2025,MAHABANK,EQ,BANK OF MAHARASHTRA      ,Listed    ,16 DEC 2025,              10.00,        7691554950,             56.50,   434726685774.00  
16 DEC 2025,MAHAPEXLTD,EQ,MAHA RASHTRA APEX COPR. L,Listed    ,16 DEC 2025,              10.00,          14150100,            105.80,     1497363582.00
16 DEC 2025,MAHASTEEL,BE,MAHAMAYA STEEL INDS LTD  ,Listed    ,16 DEC 2025,              10.00,          16434400,            818.30,    13448269520.00 
16 DEC 2025,MAHEPC,EQ,MAHINDRA EPC IRRIG LTD   ,Listed    ,16 DEC 2025,              10.00,          27942469,            125.55,     3507897558.25    
16 DEC 2025,MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,Listed    ,16 DEC 2025,              10.00,          29597200,             49.60,     1467725148.00
16 DEC 2025,MAHICKRA,SM,MAHICKRA CHEMICAL LIMITED,Listed    ,16 DEC 2025,              10.00,           8122160,            140.50,     1141163480.00  
16 DEC 2025,MAHLIFE,EQ,MAHINDRA LIFESPACE DEVLTD,Listed    ,16 DEC 2025,              10.00,         213278198,            396.65,    84596797236.70   
16 DEC 2025,MAHLOG,EQ,MAHINDRA LOGISTIC LIMITED,Listed    ,16 DEC 2025,              10.00,          99180771,            318.50,    31589075563.50    
16 DEC 2025,MAHSCOOTER,EQ,MAHARASHTRA SCOOTERS LTD ,Listed    ,16 DEC 2025,              10.00,          11428568,          14099.00,   161131380232.00
16 DEC 2025,MAHSEAMLES,EQ,MAHARASHTRA SEAMLESS LTD ,Listed    ,16 DEC 2025,               5.00,         133999252,            564.85,    75689477492.20
16 DEC 2025,MAITHANALL,EQ,MAITHAN ALLOYS LTD       ,Listed    ,16 DEC 2025,              10.00,          29111550,            945.10,    27513325905.00
16 DEC 2025,MAITREYA,SM,MAITREYA MEDICARE LIMITED,Listed    ,16 DEC 2025,              10.00,           6776000,            226.40,     1534086400.00  
16 DEC 2025,MAKS,SM,MAKS ENERGY SOL INDIA LTD,Listed    ,16 DEC 2025,              10.00,           6934790,             29.65,      205616523.50      
16 DEC 2025,MAL,SM,MANGALAM ALLOYS LIMITED  ,Listed    ,16 DEC 2025,              10.00,          24685927,             49.55,     1223187682.85       
16 DEC 2025,MALLCOM,EQ,MALLCOM (INDIA) LIMITED  ,Listed    ,16 DEC 2025,              10.00,           6240000,           1157.10,     7220304000.00   
16 DEC 2025,MALUPAPER,EQ,MALU PAPER MILLS LIMITED ,Listed    ,16 DEC 2025,              10.00,          17059250,             35.40,      604068042.50 
16 DEC 2025,MAMATA,EQ,MAMATA MACHINERY LIMITED ,Listed    ,16 DEC 2025,              10.00,          24607800,            423.95,    10432476810.00    
16 DEC 2025,MANAKALUCO,BE,MANAK ALUMINIUM CO. LTD. ,Listed    ,16 DEC 2025,               1.00,          65534050,             24.30,     1592477415.00
16 DEC 2025,MANAKCOAT,EQ,MAN COAT METAL & IND LTD ,Listed    ,16 DEC 2025,               1.00,         105834050,            133.65,    14144720782.50 
16 DEC 2025,MANAKSIA,EQ,MANAKSIA LTD.            ,Listed    ,16 DEC 2025,               2.00,          65534050,             60.45,     3962844003.50  
16 DEC 2025,MANAKSTEEL,EQ,MANAKSIA STEELS LTD      ,Listed    ,16 DEC 2025,               1.00,          65534050,             57.85,     3791144792.50
16 DEC 2025,MANALIPETC,EQ,MANALI PETROCHEMICALS LT ,Listed    ,16 DEC 2025,               5.00,         171999229,             61.00,    10493672961.30
16 DEC 2025,MANAPPURAM,EQ,MANAPPURAM FINANCE LTD   ,Listed    ,16 DEC 2025,               2.00,         846434729,            283.50,   239964245671.50
16 DEC 2025,MANAV,ST,MANAV INFRA PROJECTS LTD ,Listed    ,11 DEC 2025,              10.00,          13160000,             27.55,      362558000.00     
16 DEC 2025,MANBA,EQ,MANBA FINANCE LIMITED    ,Listed    ,16 DEC 2025,              10.00,          50239410,            136.45,     6854665100.40     
16 DEC 2025,MANCREDIT,EQ,MANGAL CREDIT N FINCORP L,Listed    ,16 DEC 2025,              10.00,          21113986,            170.20,     3593178137.50 
16 DEC 2025,MANDEEP,SM,MANDEEP AUTO INDUSTRIES L,Listed    ,16 DEC 2025,              10.00,          10337894,             23.45,      242423614.30   
16 DEC 2025,MANGALAM,EQ,MANGALAM DRUG & CHEM LTD ,Listed    ,16 DEC 2025,              10.00,          15828248,             25.05,      396497612.40  
16 DEC 2025,MANGLMCEM,EQ,MANGALAM CEMENT LTD      ,Listed    ,16 DEC 2025,              10.00,          27497298,            759.50,    20884197831.00 
16 DEC 2025,MANINDS,EQ,MAN INDUSTRIES (I) LTD.  ,Listed    ,16 DEC 2025,               5.00,          75009571,            425.00,    31879067675.00   
16 DEC 2025,MANINFRA,EQ,MAN INFRA LTD            ,Listed    ,16 DEC 2025,               2.00,         403666505,            128.45,    51850962567.25  
16 DEC 2025,MANKIND,EQ,MANKIND PHARMA LIMITED   ,Listed    ,16 DEC 2025,               1.00,         412758490,           2106.00,   869269379940.00   
16 DEC 2025,MANOMAY,BE,MANOMAY TEX INDIA LTD    ,Listed    ,16 DEC 2025,              10.00,          18048735,            211.50,     3817307452.50   
16 DEC 2025,MANORAMA,EQ,MANORAMA INDUSTRIES LTD  ,Listed    ,16 DEC 2025,               2.00,          59708530,           1356.60,    81000591798.00  
16 DEC 2025,MANORG,EQ,MANGALAM ORGANICS LIMITED,Listed    ,16 DEC 2025,              10.00,           8564440,            485.00,     4153753400.00    
16 DEC 2025,MANUGRAPH,EQ,MANUGRAPH INDIA LIMITED  ,Listed    ,16 DEC 2025,               2.00,          30415061,             16.20,      492723988.20 
16 DEC 2025,MANYAVAR,EQ,VEDANT FASHIONS LIMITED  ,Listed    ,16 DEC 2025,               1.00,         242957104,            596.20,   144851025404.80  
16 DEC 2025,MAPMYINDIA,EQ,C.E. INFO SYSTEMS LIMITED,Listed    ,16 DEC 2025,               2.00,          54721665,           1642.60,    89885806929.00
16 DEC 2025,MARALOVER,EQ,MARAL OVERSEAS LTD       ,Listed    ,16 DEC 2025,              10.00,          41508000,             45.85,     1903141800.00 
16 DEC 2025,MARATHON,EQ,MARATHON NXTGEN REALT LTD,Listed    ,16 DEC 2025,               5.00,          67420546,            549.45,    37044218999.70  
16 DEC 2025,MARCO,SM,MARCO CABLE & CONDUCTOR L,Listed    ,16 DEC 2025,              10.00,          18699000,             41.20,      770398800.00     
16 DEC 2025,MARICO,EQ,MARICO LIMITED           ,Listed    ,16 DEC 2025,               1.00,        1297933868,            738.80,   958913541678.40    
16 DEC 2025,MARINE,EQ,MARINE ELECTRICAL (I) LTD,Listed    ,16 DEC 2025,               2.00,         137944410,            204.00,    28143418528.20    
16 DEC 2025,MARINETRAN,SM,MARINETRANS INDIA LIMITED,Listed    ,12 DEC 2025,              10.00,          12726000,             21.75,      276790500.00
16 DEC 2025,MARKOLINES,EQ,MARKOLINES PAVEMENT TEC L,Listed    ,16 DEC 2025,              10.00,          22040920,            164.10,     3616694562.80
16 DEC 2025,MARKSANS,EQ,MARKSANS PHARMA LIMITED  ,Listed    ,16 DEC 2025,               1.00,         453288438,            186.95,    84751339252.85  
16 DEC 2025,MARUTI,EQ,MARUTI SUZUKI INDIA LTD. ,Listed    ,16 DEC 2025,               5.00,         314402574,          16354.00,  5141739695196.00    
16 DEC 2025,MASFIN,EQ,MAS FINANCIAL SERV LTD   ,Listed    ,16 DEC 2025,              10.00,         181453377,            317.50,    57611447197.50    
16 DEC 2025,MASKINVEST,BE,MASK INVESTMENTS LIMITED ,Listed    ,16 DEC 2025,              10.00,           3051500,            165.00,      503497500.00
16 DEC 2025,MASON,SM,MASON INFRATECH LIMITED  ,Listed    ,16 DEC 2025,              10.00,          17572500,            197.65,     3473204625.00     
16 DEC 2025,MASTEK,EQ,MASTEK LTD               ,Listed    ,16 DEC 2025,               5.00,          30974717,           2179.40,    67506298229.80    
16 DEC 2025,MASTER,SM,MASTER COMPONENTS LIMITED,Listed    ,12 DEC 2025,              10.00,           4000000,            363.00,     1452000000.00    
16 DEC 2025,MASTERTR,EQ,MASTER TRUST LIMITED     ,Listed    ,16 DEC 2025,               1.00,         123016000,            121.60,    14958745600.00  
16 DEC 2025,MATRIMONY,EQ,MATRIMONY.COM LIMITED    ,Listed    ,16 DEC 2025,               5.00,          21563422,            519.30,    11197885044.60 
16 DEC 2025,MAWANASUG,EQ,MAWANA SUGARS LIMITED    ,Listed    ,16 DEC 2025,              10.00,          39116864,             83.20,     3255305422.10 
16 DEC 2025,MAXESTATES,EQ,MAX ESTATES LIMITED      ,Listed    ,16 DEC 2025,              10.00,         161046444,            450.55,    72559475344.20
16 DEC 2025,MAXHEALTH,EQ,MAX HEALTHCARE INS LTD   ,Listed    ,16 DEC 2025,              10.00,         972236431,           1073.00,  1043209690463.00 
16 DEC 2025,MAXIND,EQ,MAX INDIA LIMITED        ,Listed    ,16 DEC 2025,              10.00,          52282115,            187.30,     9791917318.35    
16 DEC 2025,MAXPOSURE,SM,MAXPOSURE LIMITED        ,Listed    ,16 DEC 2025,              10.00,          22740950,             46.75,     1063139412.50 
16 DEC 2025,MAXVOLT,ST,MAXVOLT ENERGY INDUS L   ,Listed    ,16 DEC 2025,              10.00,          10903928,            461.20,     5028891593.60   
16 DEC 2025,MAYASHEEL,ST,MAYASHEEL VENTURES LTD   ,Listed    ,12 DEC 2025,              10.00,          22050000,             66.50,     1466325000.00 
16 DEC 2025,MAYURUNIQ,EQ,MAYUR UNIQUOTERS LTD     ,Listed    ,16 DEC 2025,               5.00,          43452600,            485.55,    21098409930.00 
16 DEC 2025,MAZDA,EQ,MAZDA LIMITED            ,Listed    ,16 DEC 2025,               2.00,          20025000,            214.60,     4297365000.00     
16 DEC 2025,MAZDOCK,EQ,MAZAGON DOCK SHIPBUIL LTD,Listed    ,16 DEC 2025,               5.00,         403380000,           2408.00,   971339040000.00   
16 DEC 2025,MBAPL,EQ,MADHYA BHARAT AGRO P. LTD,Listed    ,16 DEC 2025,              10.00,          87626940,            406.65,    35633495151.00     
16 DEC 2025,MBEL,EQ,M AND B ENGINEERING LTD  ,Listed    ,16 DEC 2025,              10.00,          57148215,            385.25,    22016349828.75      
16 DEC 2025,MBLINFRA,EQ,MBL INFRASTRUCTURE LTD   ,Listed    ,16 DEC 2025,              10.00,         152529256,             33.30,     5079224224.80  
16 DEC 2025,MCL,EQ,MADHAV COPPER LIMITED    ,Listed    ,16 DEC 2025,               5.00,          27142800,             52.95,     1437754116.00       
16 DEC 2025,MCLEODRUSS,BE,MCLEOD RUSSEL INDIA LTD. ,Listed    ,16 DEC 2025,               5.00,         104455735,             46.85,     4893751184.75
16 DEC 2025,MCLOUD,EQ,MAGELLANIC CLOUD LIMITED ,Listed    ,16 DEC 2025,               2.00,         584395120,             26.75,    15620881557.60    
16 DEC 2025,MCON,SM,MCON RASAYAN INDIA LTD   ,Listed    ,16 DEC 2025,              10.00,           7329090,             60.00,      439745400.00      
16 DEC 2025,MCX,EQ,MULTI COMMODITY EXCHANGE ,Permitted ,16 DEC 2025,              10.00,          50998369,          10164.00,   518347422516.00       
16 DEC 2025,MDL,SM,MARVEL DECOR LIMITED     ,Listed    ,16 DEC 2025,              10.00,          17740140,             75.00,     1330510500.00       
16 DEC 2025,MEDANTA,EQ,GLOBAL HEALTH LIMITED    ,Listed    ,16 DEC 2025,               2.00,         268790382,           1139.90,   306394156441.80   
16 DEC 2025,MEDIASSIST,EQ,MEDI ASSIST HEALTH SER L ,Listed    ,16 DEC 2025,               5.00,          70649862,            452.15,    31944335103.30
16 DEC 2025,MEDICAMEQ,EQ,MEDICAMEN BIOTECH LIMITED,Listed    ,16 DEC 2025,              10.00,          13562815,            392.95,     5329508154.25 
16 DEC 2025,MEDICO,EQ,MEDICO REMEDIES LIMITED  ,Listed    ,16 DEC 2025,               2.00,          82984000,             49.85,     4136752400.00    
16 DEC 2025,MEDIORG,SM,MEDICAMEN ORGANICS LTD   ,Listed    ,16 DEC 2025,              10.00,          11700000,             24.00,      280800000.00   
16 DEC 2025,MEDISTEP,SM,MEDISTEP HEALTHCARE LTD  ,Listed    ,16 DEC 2025,              10.00,          14209546,             26.00,      369448196.00  
16 DEC 2025,MEDPLUS,EQ,MEDPLUS HEALTH SERV LTD  ,Listed    ,16 DEC 2025,               2.00,         119822581,            801.55,    96043789800.55   
16 DEC 2025,MEESHO,EQ,MEESHO LIMITED           ,Listed    ,16 DEC 2025,               1.00,        4513131000,            180.30,   813672387990.00    
16 DEC 2025,MEGAFLEX,ST,MEGA FLEX PLASTICS LTD   ,Listed    ,16 DEC 2025,              10.00,          12131025,            108.05,     1310757251.25  
16 DEC 2025,MEGASOFT,BE,MEGASOFT LTD             ,Listed    ,16 DEC 2025,              10.00,          73770041,            177.50,    13095657678.30  
16 DEC 2025,MEGASTAR,BE,MEGASTAR FOODS LIMITED   ,Listed    ,16 DEC 2025,              10.00,          11293700,            246.10,     2779379570.00  
16 DEC 2025,MEGATHERM,SM,MEGATHERM INDUCTION LTD  ,Listed    ,16 DEC 2025,              10.00,          18840729,            221.50,     4173221473.50 
16 DEC 2025,MEIL,EQ,MANGAL ELECTRICAL IND L  ,Listed    ,16 DEC 2025,              10.00,          27630124,            368.85,    10191371237.40      
16 DEC 2025,MENONBE,EQ,MENON BEARINGS LIMITED   ,Listed    ,16 DEC 2025,               1.00,          56040000,            106.35,     5958733200.00   
16 DEC 2025,MEP,BZ,MEP INFRA. DEVELOPERS LTD,Listed    ,16 DEC 2025,              10.00,         183446051,              2.15,      394409009.65       
16 DEC 2025,METROBRAND,EQ,METRO BRANDS LIMITED     ,Listed    ,16 DEC 2025,               5.00,         272294741,           1126.80,   306821714158.80
16 DEC 2025,METROPOLIS,EQ,METROPOLIS HEALTHCARE LTD,Listed    ,16 DEC 2025,               2.00,          51807460,           1911.90,    99050682774.00
16 DEC 2025,MFML,EQ,MAHALAXMI FABRIC MILLS LT,Listed    ,16 DEC 2025,              10.00,          10620275,             26.00,      276127150.00      
16 DEC 2025,MFSL,EQ,MAX FINANCIAL SERV LTD   ,Listed    ,16 DEC 2025,               2.00,         345114771,           1669.60,   576203621661.60      
16 DEC 2025,MGEL,EQ,MANGALAM GLOBAL ENT LTD  ,Listed    ,16 DEC 2025,               1.00,         329555600,             15.00,     4943334000.00      
16 DEC 2025,MGL,EQ,MAHANAGAR GAS LTD.       ,Listed    ,16 DEC 2025,              10.00,          98777778,           1112.90,   109929789136.20       
16 DEC 2025,MGSL,SM,MATRIX GEO SOLUTIONS LTD ,Listed    ,16 DEC 2025,              10.00,          14581832,             85.25,     1243101178.00      
16 DEC 2025,MHHL,SM,MOHINI HEALTH&HYGIENE LTD,Listed    ,16 DEC 2025,              10.00,          18235900,             39.85,      726700615.00      
16 DEC 2025,MHLXMIRU,EQ,MAHALAXMI RUBTECH LIMITED,Listed    ,16 DEC 2025,              10.00,          10620275,            218.60,     2321485912.25  
16 DEC 2025,MHRIL,EQ,MAHINDRA HOLIDAYS LTD    ,Listed    ,16 DEC 2025,              10.00,         202016973,            303.10,    61231344516.30     
16 DEC 2025,MICEL,EQ,MIC ELECTRONICS LTD      ,Listed    ,16 DEC 2025,               2.00,         241011560,             44.50,    10720194188.80     
16 DEC 2025,MICROPRO,SM,MICROPRO SOFTWARE SOL L  ,Listed    ,16 DEC 2025,              10.00,          14299400,             20.00,      285988000.00  
16 DEC 2025,MIDHANI,EQ,MISHRA DHATU NIGAM LTD   ,Listed    ,16 DEC 2025,              10.00,         187340000,            298.60,    55939724000.00   
16 DEC 2025,MIDWESTLTD,EQ,MIDWEST LIMITED          ,Listed    ,16 DEC 2025,               5.00,          36160816,           1495.20,    54067652083.20
16 DEC 2025,MIEL,SM,MANGLAM INFRA & ENG LTD  ,Listed    ,16 DEC 2025,              10.00,          17596700,             21.50,      378329050.00      
16 DEC 2025,MILTON,SM,MILTON INDUSTRIES LIMITED,Listed    ,16 DEC 2025,              10.00,          16995000,             30.50,      518347500.00    
16 DEC 2025,MINDACORP,EQ,MINDA CORPORATION LTD    ,Listed    ,16 DEC 2025,               2.00,         239079428,            597.80,   142921682058.40 
16 DEC 2025,MINDPOOL,SM,MINDPOOL TECHNOLOGIES LTD,Listed    ,11 SEP 2025,              10.00,           4237500,             71.10,      301286250.00  
16 DEC 2025,MINDSPACE,RR,MINDSPACE BUSINESS P REIT,Listed    ,16 DEC 2025,             275.00,         609183634,            471.60,   287284909958.05 
16 DEC 2025,MINDTECK,EQ,MINDTECK (INDIA) LIMITED ,Listed    ,16 DEC 2025,              10.00,          31954221,            205.30,     6560521113.50  
16 DEC 2025,MIRCELECTR,EQ,MIRC ELECTRONICS LTD     ,Listed    ,16 DEC 2025,               1.00,         280442464,             23.60,     6612833301.10
16 DEC 2025,MIRZAINT,EQ,MIRZA INTERNATIONAL LIMIT,Listed    ,16 DEC 2025,               2.00,         138201900,             40.40,     5580592722.00  
16 DEC 2025,MITCON,EQ,MITCON CON & ENG SER LTD ,Listed    ,16 DEC 2025,              10.00,          17418418,             69.00,     1202219210.35    
