CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKIRFC27-JAN-2026,114.4900000,114.8200000,115.2000000,113.5000000,115.0000000,115.0000000,0.4400000,1027.0000000,603500.0000000,142.0000000,68988507.5000000
FUTSTKJSWSTEEL27-JAN-2026,1115.3000000,1119.5000000,1138.2000000,1119.5000000,1135.1000000,1135.1000000,1.7700000,1575.0000000,190350.0000000,282.0000000,215235967.5000000
FUTSTKJSWSTEEL30-DEC-2025,1108.4000000,1115.9000000,1131.7000000,1109.3000000,1128.3000000,1128.3000000,1.7900000,70377.0000000,3193425.0000000,4731.0000000,3590286457.5000000
FUTSTKJSWSTEEL24-FEB-2026,1118.0000000,1127.9000000,1143.0000000,1127.9000000,1141.0000000,1141.0000000,2.0500000,242.0000000,16200.0000000,24.0000000,18417240.0000000
FUTSTKNBCC24-FEB-2026,110.1000000,110.0000000,111.6000000,110.0000000,111.4500000,111.4500000,1.2200000,67.0000000,110500.0000000,17.0000000,12246780.0000000
FUTSTKNBCC27-JAN-2026,109.4800000,110.3800000,111.1900000,109.4000000,110.6900000,110.6900000,1.1000000,525.0000000,1456000.0000000,224.0000000,160522505.0000000
FUTSTKNBCC30-DEC-2025,108.8100000,109.9000000,110.4000000,108.5100000,110.0600000,110.0600000,1.1400000,12293.0000000,12909000.0000000,1986.0000000,1413875385.0000000
FUTSTKNHPC27-JAN-2026,77.5200000,77.6500000,78.0500000,77.3100000,77.9600000,77.9600000,0.5600000,683.0000000,652800.0000000,102.0000000,50739584.0000000
FUTSTKNHPC24-FEB-2026,77.2900000,77.7500000,77.7500000,77.2000000,77.6300000,77.6300000,0.4300000,200.0000000,96000.0000000,15.0000000,7436416.0000000
FUTSTKNHPC30-DEC-2025,77.0200000,77.0000000,77.6500000,76.8000000,77.5000000,77.5000000,0.6200000,10402.0000000,4998400.0000000,781.0000000,386100928.0000000
FUTIDXNIFTYNXT5024-FEB-2026,68711.6000000,0.0000000,0.0000000,0.0000000,,69278.0000000,0.8200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTIDXNIFTYNXT5027-JAN-2026,68509.2000000,68907.4000000,69099.0000000,68710.4000000,69061.4000000,69061.4000000,0.8000000,100.0000000,500.0000000,20.0000000,34478255.0000000
FUTIDXNIFTYNXT5030-DEC-2025,68162.2000000,68389.8000000,68730.0000000,68200.2000000,68687.8000000,68687.8000000,0.7700000,1054.0000000,7050.0000000,282.0000000,483135240.0000000
FUTSTKPFC30-DEC-2025,344.1000000,346.1000000,346.6500000,341.0000000,345.9000000,345.9000000,0.5200000,57728.0000000,4334200.0000000,3334.0000000,1491489090.0000000
FUTSTKPFC24-FEB-2026,347.2000000,350.8000000,350.8000000,344.2500000,348.5000000,348.5000000,0.3700000,881.0000000,243100.0000000,187.0000000,84337825.0000000
FUTSTKPFC27-JAN-2026,346.1000000,347.0000000,348.6000000,343.2500000,347.8000000,347.8000000,0.4900000,5042.0000000,1205100.0000000,927.0000000,417148225.0000000
FUTSTKPOLYCAB30-DEC-2025,7255.0000000,7311.5000000,7324.0000000,7222.0000000,7306.0000000,7306.0000000,0.7000000,14863.0000000,273250.0000000,2186.0000000,1986843500.0000000
FUTSTKPOLYCAB24-FEB-2026,7335.0000000,7340.5000000,7400.0000000,7332.0000000,7393.0000000,7393.0000000,0.7900000,90.0000000,2625.0000000,21.0000000,19317125.0000000
FUTSTKPOLYCAB27-JAN-2026,7297.0000000,7311.5000000,7363.0000000,7272.0000000,7348.0000000,7348.0000000,0.6900000,708.0000000,25750.0000000,206.0000000,188200750.0000000
FUTSTKSBIN30-DEC-2025,965.3000000,968.0000000,969.0500000,960.5500000,965.5500000,965.5500000,0.0200000,89416.0000000,5187000.0000000,6916.0000000,5001756262.5000000
FUTSTKSBIN24-FEB-2026,976.8000000,980.1000000,980.1000000,973.0000000,977.1500000,977.1500000,0.0300000,1043.0000000,33000.0000000,44.0000000,32216025.0000000
FUTSTKSBIN27-JAN-2026,971.1500000,968.8500000,974.6500000,966.7500000,971.4000000,971.4000000,0.0200000,11310.0000000,495750.0000000,661.0000000,481048387.5000000
FUTSTKTATACONSUM24-FEB-2026,1161.0000000,1168.0000000,1168.2000000,1165.7000000,1165.7000000,1162.2000000,0.1000000,87.0000000,2200.0000000,4.0000000,2567345.0000000
FUTSTKTATACONSUM27-JAN-2026,1154.7000000,1156.0000000,1162.4000000,1151.1000000,1160.5000000,1160.5000000,0.5000000,1237.0000000,88550.0000000,161.0000000,102394930.0000000
FUTSTKTATACONSUM30-DEC-2025,1147.2000000,1149.4000000,1156.0000000,1142.0000000,1154.3000000,1154.3000000,0.6100000,22107.0000000,895950.0000000,1629.0000000,1029966905.0000000
FUTSTKTORNTPOWER27-JAN-2026,1295.4000000,1303.6000000,1308.5000000,1292.5000000,1304.8000000,1304.8000000,0.7200000,213.0000000,21675.0000000,51.0000000,28235045.0000000
FUTSTKTORNTPOWER24-FEB-2026,1297.3000000,1297.2000000,1297.2000000,1289.4000000,1289.4000000,1305.3000000,0.6100000,39.0000000,850.0000000,2.0000000,1099305.0000000
FUTSTKTORNTPOWER30-DEC-2025,1288.0000000,1285.9000000,1302.6000000,1284.1000000,1297.2000000,1297.2000000,0.7100000,7043.0000000,236625.0000000,631.0000000,306227700.0000000
FUTSTKUNOMINDA27-JAN-2026,1246.8000000,1243.5000000,1260.4000000,1240.3000000,1258.4000000,1258.4000000,0.9300000,319.0000000,20900.0000000,38.0000000,26135120.0000000
FUTSTKUNOMINDA30-DEC-2025,1240.4000000,1232.5000000,1257.0000000,1232.5000000,1253.3000000,1253.3000000,1.0300000,7892.0000000,540100.0000000,982.0000000,672440560.0000000
FUTSTKUNOMINDA24-FEB-2026,1248.9000000,0.0000000,0.0000000,0.0000000,,1262.1000000,1.0500000,11.0000000,0.0000000,0.0000000,0.0000000
FUTSTKUPL27-JAN-2026,751.9000000,756.3000000,756.6000000,749.0000000,755.2000000,755.2000000,0.4300000,315.0000000,157180.0000000,116.0000000,118333843.7500000
FUTSTKUPL30-DEC-2025,747.1500000,748.0000000,752.2500000,743.7000000,750.6500000,750.6500000,0.4600000,24974.0000000,2810270.0000000,2074.0000000,2103363248.0000000
FUTSTKUPL24-FEB-2026,755.9500000,759.2500000,760.0000000,755.5000000,760.0000000,760.0000000,0.5300000,51.0000000,14905.0000000,11.0000000,11303206.7500000
FUTSTKVBL27-JAN-2026,483.1500000,484.4000000,486.6500000,478.7000000,485.1500000,485.1500000,0.4100000,1266.0000000,403875.0000000,359.0000000,194724900.0000000
FUTSTKVBL30-DEC-2025,480.7500000,481.0000000,483.9000000,475.4500000,482.4000000,482.4000000,0.3400000,42292.0000000,4961000.0000000,4840.0000000,2382271943.7500000
FUTSTKVBL24-FEB-2026,487.0500000,482.1000000,489.1000000,481.5500000,488.6000000,488.6000000,0.3100000,116.0000000,6750.0000000,6.0000000,3281681.2500000
FUTSTKVEDL27-JAN-2026,532.2000000,539.1000000,551.6000000,538.0000000,548.8000000,548.8000000,3.1100000,2579.0000000,2915250.0000000,2535.0000000,1593509517.5000000
FUTSTKVEDL30-DEC-2025,530.5000000,535.4000000,548.7500000,535.4000000,545.7000000,545.7000000,2.8600000,94683.0000000,23507150.0000000,20441.0000000,12775727487.5000000
FUTSTKVEDL24-FEB-2026,534.3000000,538.2000000,551.0500000,538.2000000,548.8500000,548.8500000,2.7200000,486.0000000,416300.0000000,362.0000000,227451255.0000000
FUTSTK360ONE24-FEB-2026,1135.1000000,1138.0000000,1138.0000000,1138.0000000,1138.0000000,1155.0000000,1.7500000,7.0000000,500.0000000,1.0000000,569000.0000000
FUTSTK360ONE27-JAN-2026,1137.6000000,1132.9000000,1149.3000000,1132.9000000,1146.7000000,1146.7000000,0.7900000,127.0000000,17000.0000000,34.0000000,19452000.0000000
FUTSTK360ONE30-DEC-2025,1138.0000000,1138.7000000,1151.6000000,1131.7000000,1147.9000000,1147.9000000,0.8600000,3476.0000000,295500.0000000,591.0000000,337558150.0000000
FUTSTKAXISBANK30-DEC-2025,1278.2000000,1281.0000000,1293.4000000,1278.9000000,1289.7000000,1289.7000000,0.8900000,109099.0000000,3268750.0000000,5230.0000000,4215079812.5000000
FUTSTKAXISBANK24-FEB-2026,1293.3000000,1303.1000000,1308.9000000,1300.6000000,1304.3000000,1304.3000000,0.8500000,348.0000000,22500.0000000,36.0000000,29368750.0000000
FUTSTKAXISBANK27-JAN-2026,1286.3000000,1290.0000000,1301.3000000,1290.0000000,1297.7000000,1297.7000000,0.8800000,7812.0000000,379375.0000000,607.0000000,492148687.5000000
FUTSTKCAMS30-DEC-2025,758.9000000,760.5000000,766.4000000,752.0000000,758.8000000,758.8000000,-0.0100000,11073.0000000,960750.0000000,1281.0000000,729894075.0000000
FUTSTKCAMS27-JAN-2026,763.1000000,766.6000000,770.1000000,758.5000000,763.4000000,763.4000000,0.0300000,1324.0000000,152250.0000000,203.0000000,116520750.0000000
FUTSTKCAMS24-FEB-2026,765.3000000,767.9000000,767.9000000,763.2000000,763.2000000,763.7000000,-0.2000000,140.0000000,2250.0000000,3.0000000,1722450.0000000
FUTSTKCONCOR24-FEB-2026,511.7000000,509.4000000,511.3000000,504.5000000,510.8000000,510.8000000,-0.1700000,267.0000000,96250.0000000,77.0000000,48802250.0000000
FUTSTKCONCOR27-JAN-2026,511.5500000,511.1500000,511.1500000,503.7500000,510.2000000,510.2000000,-0.2600000,1853.0000000,628750.0000000,503.0000000,318548812.5000000
FUTSTKCONCOR30-DEC-2025,508.7000000,510.5000000,510.5000000,500.0500000,507.2500000,507.2500000,-0.2800000,29604.0000000,4912500.0000000,3930.0000000,2474881312.5000000
FUTSTKDMART30-DEC-2025,3831.2000000,3825.0000000,3869.0000000,3823.2000000,3861.4000000,3861.4000000,0.7800000,35100.0000000,331500.0000000,2210.0000000,1275509205.0000000
FUTSTKDMART27-JAN-2026,3837.5000000,3841.5000000,3875.0000000,3836.7000000,3871.7000000,3871.7000000,0.8900000,1616.0000000,94350.0000000,629.0000000,363432855.0000000
FUTSTKDMART24-FEB-2026,3845.4000000,3870.0000000,3891.1000000,3852.5000000,3877.5000000,3877.5000000,0.8300000,196.0000000,4650.0000000,31.0000000,17971005.0000000
FUTSTKGMRAIRPORT24-FEB-2026,99.7200000,99.7200000,106.2400000,99.7200000,105.4900000,105.4900000,5.7800000,367.0000000,1150875.0000000,165.0000000,120072672.0000000
FUTSTKGMRAIRPORT30-DEC-2025,98.3300000,99.1100000,105.0800000,98.4500000,104.7100000,104.7100000,6.4800000,24477.0000000,88519725.0000000,12691.0000000,9077429889.0000000
FUTSTKGMRAIRPORT27-JAN-2026,98.9900000,99.2600000,105.7300000,99.1800000,105.2700000,105.2700000,6.3400000,1381.0000000,9660375.0000000,1385.0000000,996438456.0000000
FUTSTKHUDCO27-JAN-2026,214.7500000,215.4300000,216.9100000,213.9100000,215.5200000,215.5200000,0.3500000,701.0000000,535575.0000000,193.0000000,115376341.5000000
FUTSTKHUDCO30-DEC-2025,213.5100000,214.0000000,215.8000000,212.6000000,214.5000000,214.5000000,0.4600000,11194.0000000,4459425.0000000,1607.0000000,954881773.5000000
FUTSTKHUDCO24-FEB-2026,215.8000000,216.0000000,217.1500000,215.0000000,216.5400000,216.5400000,0.3400000,120.0000000,41625.0000000,15.0000000,8999241.7500000
FUTSTKJSWENERGY24-FEB-2026,463.0000000,468.0000000,490.4500000,468.0000000,488.0500000,488.0500000,5.4100000,187.0000000,49000.0000000,49.0000000,23656650.0000000
FUTSTKJSWENERGY30-DEC-2025,459.0000000,459.6000000,487.4000000,459.4000000,484.5000000,484.5000000,5.5500000,47073.0000000,15581000.0000000,15581.0000000,7440740700.0000000
FUTSTKJSWENERGY27-JAN-2026,461.2000000,460.4500000,489.1000000,460.4500000,486.7000000,486.7000000,5.5200000,844.0000000,925000.0000000,925.0000000,443936000.0000000
FUTSTKLAURUSLABS30-DEC-2025,1023.8000000,1020.0000000,1031.9000000,1010.2000000,1018.4000000,1018.4000000,-0.5200000,17739.0000000,3439100.0000000,4046.0000000,3509760755.0000000
FUTSTKLAURUSLABS27-JAN-2026,1029.9000000,1029.9000000,1037.6000000,1016.9000000,1023.5000000,1023.5000000,-0.6200000,1133.0000000,281350.0000000,331.0000000,288535985.0000000
FUTSTKLAURUSLABS24-FEB-2026,1035.8000000,1036.0000000,1043.9000000,1025.1000000,1030.1000000,1030.1000000,-0.5500000,222.0000000,61200.0000000,72.0000000,63223170.0000000
FUTSTKNCC30-DEC-2025,161.8300000,162.0000000,162.3000000,159.2000000,161.5400000,161.5400000,-0.1700000,8217.0000000,2886300.0000000,1069.0000000,464617836.0000000
FUTSTKNESTLEIND27-JAN-2026,1227.2000000,1229.1000000,1249.8000000,1228.0000000,1248.1000000,1248.1000000,1.7000000,1263.0000000,92000.0000000,184.0000000,114148550.0000000
FUTSTKNESTLEIND24-FEB-2026,1228.7000000,1234.0000000,1251.0000000,1231.0000000,1251.0000000,1251.0000000,1.8100000,145.0000000,13500.0000000,27.0000000,16745850.0000000
FUTSTKNESTLEIND30-DEC-2025,1219.6000000,1219.6000000,1242.4000000,1219.2000000,1240.8000000,1240.8000000,1.7300000,31279.0000000,1375500.0000000,2751.0000000,1696504350.0000000
FUTSTKNUVAMA30-DEC-2025,7276.0000000,7310.5000000,7407.0000000,7276.0000000,7389.0000000,7389.0000000,1.5500000,4628.0000000,82800.0000000,1104.0000000,607681875.0000000
FUTSTKNUVAMA24-FEB-2026,7313.0000000,0.0000000,0.0000000,0.0000000,,7434.5000000,1.6600000,16.0000000,0.0000000,0.0000000,0.0000000
FUTSTKNUVAMA27-JAN-2026,7302.0000000,7335.0000000,7430.5000000,7308.5000000,7418.0000000,7418.0000000,1.5800000,61.0000000,5200.0000000,52.0000000,38270550.0000000
FUTSTKOFSS30-DEC-2025,8043.5000000,8043.5000000,8057.5000000,7926.5000000,8022.5000000,8022.5000000,-0.2600000,17528.0000000,204750.0000000,2730.0000000,1636373362.5000000
FUTSTKOFSS24-FEB-2026,8119.0000000,8120.5000000,8122.5000000,8009.0000000,8093.5000000,8093.5000000,-0.3100000,73.0000000,2925.0000000,39.0000000,23598562.5000000
FUTSTKOFSS27-JAN-2026,8079.0000000,8077.0000000,8089.0000000,7967.5000000,8054.5000000,8054.5000000,-0.3000000,717.0000000,16275.0000000,217.0000000,130592737.5000000
FUTSTKTVSMOTOR30-DEC-2025,3654.8000000,3654.8000000,3672.4000000,3635.3000000,3665.6000000,3665.6000000,0.2900000,42531.0000000,328300.0000000,1876.0000000,1199867235.0000000
FUTSTKTVSMOTOR27-JAN-2026,3670.7000000,3667.8000000,3684.0000000,3652.3000000,3677.2000000,3677.2000000,0.1700000,484.0000000,28525.0000000,163.0000000,104725145.0000000
FUTSTKTVSMOTOR24-FEB-2026,3678.7000000,3678.7000000,3694.0000000,3670.0000000,3692.8000000,3692.8000000,0.3800000,197.0000000,5425.0000000,31.0000000,19978000.0000000
FUTSTKAMBUJACEM27-JAN-2026,541.8000000,543.5000000,555.0000000,543.5000000,552.7500000,552.7500000,2.0200000,1322.0000000,430500.0000000,410.0000000,237364260.0000000
FUTSTKAMBUJACEM24-FEB-2026,544.7500000,548.4500000,556.1000000,548.4500000,555.4000000,555.4000000,1.9500000,179.0000000,24150.0000000,23.0000000,13374532.5000000
FUTSTKAMBUJACEM30-DEC-2025,538.8500000,541.0000000,551.3500000,539.2000000,549.3000000,549.3000000,1.9300000,45150.0000000,5985000.0000000,5700.0000000,3276777420.0000000
FUTSTKAUROPHARMA27-JAN-2026,1185.1000000,1184.8000000,1209.5000000,1184.0000000,1206.4000000,1206.4000000,1.7900000,916.0000000,188100.0000000,342.0000000,226037460.0000000
FUTSTKAUROPHARMA24-FEB-2026,1189.6000000,1204.5000000,1213.1000000,1204.5000000,1213.0000000,1213.0000000,1.9600000,37.0000000,7150.0000000,13.0000000,8643195.0000000
FUTSTKAUROPHARMA30-DEC-2025,1178.3000000,1179.8000000,1202.4000000,1175.2000000,1198.1000000,1198.1000000,1.6800000,39763.0000000,2175250.0000000,3955.0000000,2593494970.0000000
FUTSTKCYIENT30-DEC-2025,1158.8000000,1165.0000000,1172.1000000,1147.1000000,1170.0000000,1170.0000000,0.9600000,7768.0000000,588625.0000000,1385.0000000,683970052.5000000
FUTSTKDABUR27-JAN-2026,506.3500000,506.6000000,507.2500000,498.3000000,499.6000000,499.6000000,-1.3300000,613.0000000,415000.0000000,332.0000000,207739062.5000000
FUTSTKDABUR24-FEB-2026,507.4500000,509.2000000,510.1000000,501.9000000,502.8000000,502.8000000,-0.9100000,79.0000000,62500.0000000,50.0000000,31463375.0000000
FUTSTKDABUR30-DEC-2025,503.3000000,503.8500000,504.9000000,495.2000000,496.7500000,496.7500000,-1.3000000,14099.0000000,3315000.0000000,2652.0000000,1650887625.0000000
FUTSTKGODREJPROP30-DEC-2025,2044.6000000,2049.1000000,2091.2000000,2045.1000000,2085.3000000,2085.3000000,1.9900000,30577.0000000,1051600.0000000,3824.0000000,2179226280.0000000
FUTSTKGODREJPROP27-JAN-2026,2056.7000000,2064.2000000,2102.0000000,2060.3000000,2097.9000000,2097.9000000,2.0000000,1112.0000000,126225.0000000,459.0000000,263010880.0000000
FUTSTKGODREJPROP24-FEB-2026,2068.0000000,2099.0000000,2111.3000000,2090.0000000,2105.4000000,2105.4000000,1.8000000,284.0000000,7425.0000000,27.0000000,15609192.5000000
FUTSTKHAL24-FEB-2026,4365.5000000,4387.3000000,4415.0000000,4307.8000000,4347.0000000,4347.0000000,-0.4200000,849.0000000,23550.0000000,157.0000000,102807840.0000000
FUTSTKHAL27-JAN-2026,4357.6000000,4373.9000000,4404.0000000,4291.5000000,4334.7000000,4334.7000000,-0.5200000,5324.0000000,158100.0000000,1054.0000000,687916965.0000000
FUTSTKHAL30-DEC-2025,4330.7000000,4357.0000000,4378.3000000,4266.0000000,4311.3000000,4311.3000000,-0.4400000,61683.0000000,978450.0000000,6523.0000000,4235487885.0000000
FUTSTKIOC27-JAN-2026,161.7200000,162.9100000,165.7000000,162.2500000,165.2800000,165.2800000,2.2000000,760.0000000,1477125.0000000,303.0000000,243117420.0000000
FUTSTKIOC30-DEC-2025,160.7200000,161.6000000,164.8000000,161.2100000,164.3800000,164.3800000,2.2700000,17609.0000000,19880250.0000000,4078.0000000,3253305217.5000000
FUTSTKIOC24-FEB-2026,162.4600000,162.9800000,165.9700000,162.9800000,165.5400000,165.5400000,1.8900000,114.0000000,185250.0000000,38.0000000,30452370.0000000
FUTSTKIREDA27-JAN-2026,134.5800000,135.1300000,135.9000000,133.9600000,135.4700000,135.4700000,0.6600000,2798.0000000,1569750.0000000,455.0000000,211639974.0000000
FUTSTKIREDA30-DEC-2025,134.8000000,135.8000000,136.3100000,134.1500000,136.0200000,136.0200000,0.9000000,11777.0000000,4281450.0000000,1241.0000000,578844346.5000000
FUTSTKIREDA24-FEB-2026,134.5400000,135.4900000,135.9200000,134.3700000,135.5700000,135.5700000,0.7600000,320.0000000,296700.0000000,86.0000000,40117083.0000000
FUTSTKMANAPPURAM27-JAN-2026,285.5000000,287.0000000,291.6500000,286.0000000,290.5000000,290.5000000,1.7500000,354.0000000,654000.0000000,218.0000000,189108900.0000000
FUTSTKMANAPPURAM24-FEB-2026,286.1500000,287.0000000,292.1000000,287.0000000,290.7500000,290.7500000,1.6000000,46.0000000,105000.0000000,35.0000000,30391650.0000000
FUTSTKMANAPPURAM30-DEC-2025,283.9500000,285.0000000,289.8500000,284.2500000,288.9500000,288.9500000,1.7600000,13305.0000000,7053000.0000000,2351.0000000,2026792800.0000000
FUTSTKPATANJALI27-JAN-2026,538.6500000,537.4500000,544.1500000,534.6000000,542.7000000,542.7000000,0.7500000,475.0000000,242100.0000000,269.0000000,130707045.0000000
FUTSTKPATANJALI24-FEB-2026,540.2000000,541.0000000,546.9000000,538.6000000,545.3000000,545.3000000,0.9400000,41.0000000,12600.0000000,14.0000000,6834555.0000000
FUTSTKPATANJALI30-DEC-2025,535.2000000,538.0000000,542.0000000,531.4000000,539.4000000,539.4000000,0.7800000,38207.0000000,8407800.0000000,9342.0000000,4509300735.0000000
FUTSTKPHOENIXLTD27-JAN-2026,1757.0000000,1748.2000000,1792.0000000,1748.2000000,1786.7000000,1786.7000000,1.6900000,109.0000000,34300.0000000,98.0000000,60949840.0000000
FUTSTKPHOENIXLTD24-FEB-2026,1763.6000000,1786.0000000,1799.0000000,1786.0000000,1799.0000000,1799.0000000,2.0000000,11.0000000,2100.0000000,6.0000000,3759630.0000000
FUTSTKPHOENIXLTD30-DEC-2025,1747.3000000,1748.7000000,1782.6000000,1738.0000000,1778.1000000,1778.1000000,1.7600000,9461.0000000,421400.0000000,1204.0000000,744829855.0000000
FUTSTKPNB30-DEC-2025,118.0700000,118.5500000,118.6000000,117.3000000,118.3800000,118.3800000,0.2600000,26084.0000000,21280000.0000000,2660.0000000,2512700400.0000000
FUTSTKPNB27-JAN-2026,118.7900000,118.8200000,119.2000000,118.0000000,119.0200000,119.0200000,0.1900000,2572.0000000,3632000.0000000,454.0000000,430992160.0000000
FUTSTKPNB24-FEB-2026,119.2700000,119.5000000,119.8500000,118.7400000,119.7100000,119.7100000,0.3600000,504.0000000,200000.0000000,25.0000000,23865920.0000000
FUTSTKPNBHOUSING27-JAN-2026,910.3000000,914.4500000,958.0000000,911.1000000,949.9000000,949.9000000,4.3500000,456.0000000,331500.0000000,510.0000000,313219367.5000000
FUTSTKPNBHOUSING24-FEB-2026,910.4000000,919.6000000,962.7000000,918.5000000,960.3500000,960.3500000,5.4800000,35.0000000,22100.0000000,34.0000000,20710332.5000000
FUTSTKPNBHOUSING30-DEC-2025,905.1500000,908.0500000,954.9000000,904.2000000,943.3500000,943.3500000,4.2200000,24664.0000000,8468850.0000000,13029.0000000,7952003995.0000000
FUTSTKPOWERGRID30-DEC-2025,266.1000000,266.8000000,268.0000000,264.3000000,264.5500000,264.5500000,-0.5800000,37564.0000000,5853900.0000000,3081.0000000,1552112090.0000000
FUTSTKPOWERGRID24-FEB-2026,266.5500000,269.1500000,269.1500000,265.0000000,265.3000000,265.3000000,-0.4600000,381.0000000,100700.0000000,53.0000000,26795510.0000000
FUTSTKPOWERGRID27-JAN-2026,267.6000000,267.7500000,269.4000000,266.0000000,266.2000000,266.2000000,-0.5200000,3414.0000000,627000.0000000,330.0000000,167324070.0000000
FUTSTKPPLPHARMA24-FEB-2026,174.6300000,174.6300000,178.1000000,174.6000000,176.4500000,176.4500000,1.0400000,49.0000000,73500.0000000,28.0000000,12950831.2500000
FUTSTKPPLPHARMA30-DEC-2025,172.6800000,172.6800000,176.9800000,171.3300000,175.3300000,175.3300000,1.5300000,9504.0000000,7387500.0000000,2955.0000000,1290971150.0000000
FUTSTKPPLPHARMA27-JAN-2026,173.4300000,173.4100000,178.2500000,172.3100000,175.9700000,175.9700000,1.4600000,851.0000000,910875.0000000,347.0000000,160077645.0000000
FUTSTKRVNL24-FEB-2026,299.3500000,300.0500000,303.8000000,298.1500000,302.7000000,302.7000000,1.1100000,536.0000000,112850.0000000,74.0000000,33969908.7500000
FUTSTKRVNL27-JAN-2026,304.7500000,305.0000000,309.0000000,303.4000000,307.7500000,307.7500000,0.9800000,4326.0000000,1014125.0000000,665.0000000,310134827.5000000
FUTSTKRVNL30-DEC-2025,310.0000000,311.4500000,314.9000000,308.6500000,313.5500000,313.5500000,1.1400000,28276.0000000,3136375.0000000,2281.0000000,976602825.0000000
FUTSTKSAIL30-DEC-2025,129.9500000,131.0000000,133.0000000,130.9800000,132.4600000,132.4600000,1.9300000,34288.0000000,22296800.0000000,4744.0000000,2945182197.0000000
FUTSTKSAIL27-JAN-2026,130.6900000,132.0700000,133.8300000,131.5000000,133.2700000,133.2700000,1.9700000,2334.0000000,2890500.0000000,615.0000000,384316885.0000000
FUTSTKSAIL24-FEB-2026,131.4700000,132.2500000,134.3700000,132.2500000,133.9000000,133.9000000,1.8400000,367.0000000,601600.0000000,128.0000000,80347769.0000000
FUTSTKTORNTPHARM27-JAN-2026,3822.5000000,3847.8000000,3853.0000000,3794.0000000,3823.4000000,3823.4000000,0.0200000,81.0000000,6500.0000000,26.0000000,24874850.0000000
FUTSTKTORNTPHARM24-FEB-2026,3842.2000000,3826.0000000,3826.0000000,3801.4000000,3801.4000000,3834.0000000,-0.2100000,16.0000000,500.0000000,2.0000000,1906850.0000000
FUTSTKTORNTPHARM30-DEC-2025,3808.7000000,3781.3000000,3835.0000000,3775.1000000,3801.9000000,3801.9000000,-0.1700000,9759.0000000,208750.0000000,835.0000000,794119350.0000000
FUTSTKBDL24-FEB-2026,1432.6000000,1445.0000000,1445.0000000,1420.7000000,1420.7000000,1425.7000000,-0.4800000,171.0000000,2800.0000000,8.0000000,4006730.0000000
FUTSTKBDL27-JAN-2026,1428.4000000,1435.9000000,1445.2000000,1414.0000000,1422.0000000,1422.0000000,-0.4400000,1177.0000000,111300.0000000,318.0000000,158875675.0000000
FUTSTKBDL30-DEC-2025,1420.2000000,1425.6000000,1438.3000000,1404.3000000,1414.5000000,1414.5000000,-0.4000000,12188.0000000,993200.0000000,3056.0000000,1408374142.5000000
FUTSTKBHARTIARTL30-DEC-2025,2062.6000000,2069.7000000,2089.5000000,2060.1000000,2087.1000000,2087.1000000,1.1800000,91532.0000000,3293650.0000000,6934.0000000,6843787080.0000000
FUTSTKBHARTIARTL27-JAN-2026,2075.4000000,2076.2000000,2101.2000000,2075.3000000,2099.8000000,2099.8000000,1.1700000,8459.0000000,397575.0000000,837.0000000,830402552.5000000
FUTSTKBHARTIARTL24-FEB-2026,2085.9000000,2093.6000000,2111.3000000,2093.6000000,2111.0000000,2111.0000000,1.2000000,607.0000000,9975.0000000,21.0000000,20986497.5000000
FUTSTKBOSCHLTD27-JAN-2026,37180.0000000,37155.0000000,37300.0000000,36600.0000000,37040.0000000,37040.0000000,-0.3700000,231.0000000,2500.0000000,100.0000000,92287500.0000000
FUTSTKBOSCHLTD24-FEB-2026,37300.0000000,37100.0000000,37180.0000000,37000.0000000,37180.0000000,37180.0000000,-0.3200000,11.0000000,100.0000000,4.0000000,3710000.0000000
FUTSTKBOSCHLTD30-DEC-2025,36990.0000000,36850.0000000,37130.0000000,36345.0000000,36810.0000000,36810.0000000,-0.4800000,7834.0000000,25675.0000000,1027.0000000,942442250.0000000
FUTSTKCDSL27-JAN-2026,1537.6000000,1543.0000000,1549.0000000,1529.3000000,1542.0000000,1542.0000000,0.2800000,1876.0000000,184775.0000000,389.0000000,284626887.5000000
FUTSTKCDSL30-DEC-2025,1530.0000000,1541.0000000,1542.0000000,1522.5000000,1533.7000000,1533.7000000,0.2400000,18301.0000000,880175.0000000,1853.0000000,1348868662.5000000
FUTSTKCDSL24-FEB-2026,1545.8000000,1552.0000000,1554.1000000,1538.1000000,1550.1000000,1550.1000000,0.2700000,224.0000000,11400.0000000,24.0000000,17638887.5000000
FUTSTKEICHERMOT27-JAN-2026,7325.5000000,7299.0000000,7344.5000000,7268.5000000,7305.0000000,7305.0000000,-0.2700000,1476.0000000,22500.0000000,225.0000000,164532500.0000000
FUTSTKEICHERMOT24-FEB-2026,7349.5000000,7338.0000000,7386.0000000,7315.0000000,7345.0000000,7345.0000000,-0.0600000,161.0000000,3500.0000000,35.0000000,25711500.0000000
FUTSTKEICHERMOT30-DEC-2025,7271.0000000,7276.0000000,7302.5000000,7218.0000000,7258.5000000,7258.5000000,-0.1700000,17119.0000000,484400.0000000,2768.0000000,3518889937.5000000
